E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_47_274.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_47_274.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_47_274.jpg, 0, 0, 0, 8.197164E-05
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_47_374.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_47_374.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_47_374.jpg, 0, 0, 0, 8.207118E-05
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_47_479.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_47_479.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_47_479.jpg, 0, 0, 0, 8.214477E-05
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_47_581.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_47_581.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_47_581.jpg, 0, 0.1335935, 0, 0.1128139
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_47_682.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_47_682.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_47_682.jpg, 0, 0.4352747, 0, 0.3956322
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_47_788.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_47_788.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_47_788.jpg, 0, 0.7960648, 0, 1.347015
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_47_889.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_47_889.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_47_889.jpg, 0, 1, 0, 2.465557
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_47_991.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_47_991.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_47_991.jpg, 0, 1, 0, 3.639541
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_48_092.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_48_092.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_48_092.jpg, 0, 1, 0, 4.810564
E:\SELF DRIVING CAR Course\DATA\IMG\center_2019_01_26_22_17_48_195.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\left_2019_01_26_22_17_48_195.jpg, E:\SELF DRIVING CAR Course\DATA\IMG\right_2019_01_26_22_17_48_195.jpg, 0, 1, 0, 5.968417
